n_mut,mut_type,seed,genotypes_nnz,brick_graph_nnz,linarg_nnz,linarg_ratio,brick_graph_ratio
30000,error,19,21130932,13095380,562756,37.54901236059678,1.6136173215286613
30000,error,20,20434517,12678382,559499,36.52288386574418,1.611760633178587
30000,error,21,19674041,12073748,566079,34.75493879829494,1.62948911970003
30000,error,22,22014210,13492912,563053,39.097935718307156,1.6315388405408706
30000,error,23,22381309,13181078,573186,39.04720108306902,1.6979877518363824
30000,error,24,21061122,12852757,553871,38.02531997522889,1.6386462453153048
30000,error,25,22773129,13864841,576301,39.516032420558005,1.6425092072819298
30000,error,26,21964793,13209936,572603,38.35954928632927,1.662747874024522
30000,error,27,20673180,12279901,565931,36.52950624722802,1.6834972855237187
30000,error,28,20832455,12754783,559920,37.20612766109444,1.6333053255394467
30000,error,29,20559813,12595919,564029,36.45169485966147,1.6322598613090478
30000,error,30,20279271,12124000,564746,35.908658051584254,1.6726551468162323
30000,error,31,20047900,12113614,556473,36.026725465566166,1.6549891716873264
30000,error,32,20393762,12566275,563330,36.20215859265439,1.6228963634808247
30000,error,33,19824547,11624463,559602,35.426154659919014,1.7054161555677885
30000,error,34,19801216,12222402,558460,35.45682054220535,1.6200756610689127
30000,error,35,20166602,12320590,562132,35.875207246696505,1.6368211262609988
30000,error,36,20409015,12218712,564721,36.1399965646753,1.6703082125186353
30000,error,37,20626240,12336842,562791,36.64991089054374,1.671922198565889
30000,error,38,19404501,11786954,557588,34.80078660229417,1.646269341510962
30000,error,39,21898710,13481443,563615,38.85402269279562,1.6243594992019772
30000,error,40,21971249,13156379,563150,39.0149143212288,1.6700073021611797
30000,error,41,20661621,12769934,559634,36.9198815654517,1.6179896466183772
30000,error,42,19629704,12178841,555059,35.36507650538051,1.6117875255945948
30000,error,43,20736932,12738929,558190,37.15031082606281,1.6278395146091167
30000,error,44,19871940,12467579,559354,35.526589601576106,1.593889238640477
30000,error,45,21530149,13153273,568690,37.85920097065185,1.636866276553372
30000,error,46,20332378,12108045,572292,35.527978724147815,1.6792453282094673
30000,error,47,18259755,11405298,547325,33.36181427853652,1.6009888562315513
30000,error,48,20725599,12406675,564279,36.72934665298549,1.6705200224878947
30000,error,49,21739121,12927785,568440,38.24347512490324,1.6815812608269707
30000,error,50,21013670,12246641,567510,37.027840919102744,1.715872131795159
30000,error,51,20613410,12732987,551159,37.400115030327,1.6188982208181002
30000,error,52,20757377,12669883,564170,36.79276990977897,1.6383242844468255
30000,error,53,19921350,12214751,564658,35.280382107399525,1.6309255915245426
30000,error,54,20767282,12837427,553411,37.52596533137216,1.6177137365610725
30000,error,55,22312875,13568105,571693,39.02947036258971,1.6445093106222277
30000,error,56,19290968,11708483,556062,34.69211706608256,1.6476060989284436
30000,error,57,19411371,11728160,552555,35.130206042837365,1.6551079623743197
30000,error,58,19813508,11834381,566123,34.99859217873148,1.674232729198088
30000,error,59,20128751,11981754,555163,36.25737125853128,1.679950281069032
30000,error,60,19116473,11615531,543139,35.19628124660538,1.6457683251846171
30000,error,61,22001439,13266222,571879,38.47219254422701,1.658455512051585
30000,error,62,20816042,12348638,566603,36.73831942294693,1.6856953779032149
30000,error,63,20323431,12617496,555214,36.60468035748378,1.6107340949424513
30000,error,64,20404850,12336477,559932,36.44165720123158,1.6540256995574993
30000,error,65,20977620,12789097,571679,36.69475352426799,1.640273742548047
30000,error,66,20106452,12045630,566245,35.50839654213282,1.6691905695260438
30000,error,67,20657202,12314175,572325,36.09348185034727,1.677514084378369
30000,error,68,20940203,12685103,564617,37.08744688877593,1.6507712235367737
30000,error,69,19283023,12058686,557120,34.611974080987935,1.5990981936174473
30000,error,70,20369930,12338948,567876,35.8703836753094,1.6508644010818427
30000,error,71,20471572,12346986,572594,35.75233411457333,1.6580218038637122
30000,error,72,20877564,12567610,569753,36.64318397621425,1.6612199137306138
30000,error,73,20693681,12396184,565106,36.61911393614649,1.6693589736970669
30000,error,74,22076172,13372635,563082,39.20596289705585,1.6508468226344322
30000,error,75,19264455,11673717,559767,34.415131652991334,1.6502417353444494
30000,error,76,20684873,12388582,572549,36.12769038108529,1.6696723644400948
30000,error,77,20735629,12709487,561118,36.95413264233191,1.6315079436329727
30000,error,78,19814680,12268684,553919,35.77180057011946,1.6150615665054215
30000,error,79,23319850,14149786,577101,40.40861131760298,1.6480708612836972
30000,error,80,19164234,11513497,556639,34.428478780681914,1.6645015845316153
30000,error,81,21837047,13195380,567984,38.44658828417702,1.6549009577594582
30000,error,82,22067655,13364258,575919,38.31728941049002,1.6512443115061084
30000,error,83,19408901,11839248,554378,35.01022948241092,1.6393694092732918
30000,error,84,19662827,11765499,553547,35.521513078383585,1.6712276291893782
30000,error,85,19809540,12177689,555296,35.673838817495536,1.6267076618560385
30000,error,86,22279954,13484075,564568,39.46372093352794,1.6523160839731312
30000,error,87,20287345,12455107,564715,35.92492673295379,1.6288374720506216
30000,error,88,21390022,12802750,560165,38.18521685574786,1.6707365214504697
30000,error,89,20010949,12401813,565175,35.40664219047198,1.6135502930095784
30000,error,90,18475003,11624542,552081,33.464297811371885,1.5893101852959024
30000,error,91,21284834,13293242,560061,38.00449236779565,1.6011770492104183
30000,error,92,21194969,12877622,568593,37.27616942171289,1.6458760010194429
30000,error,93,21431660,12881238,567091,37.79227672454685,1.663788837687806
30000,error,94,20333679,12567383,556526,36.536799718252155,1.6179724131905584
30000,error,95,22393768,13597526,569247,39.33928154210738,1.6469001787531055
30000,error,96,20022138,12118964,557737,35.898887827058275,1.6521328060715421
30000,error,97,20462056,12371497,561464,36.44411039710471,1.6539676645437493
30000,error,98,19651880,12184370,557766,35.23319815119602,1.6128761684026338
30000,error,99,20718239,12743914,569461,36.38219122995253,1.62573593952376
30000,error,100,20537094,12555236,556541,36.9013136498479,1.6357393839510463
40000,error,1,19660171,14010426,613718,32.03453540551198,1.4032529060857963
40000,error,2,20181844,14312483,621597,32.46773070011599,1.4100868451686546
40000,error,3,20184383,14345545,624407,32.32568340841791,1.4070140242144862
40000,error,4,21547267,15152110,622787,34.59813226673004,1.422063791775535
40000,error,5,21024112,14942277,619151,33.95635636541005,1.4070219686062573
40000,error,6,22263901,15376971,628659,35.41490855933026,1.4478729913713175
40000,error,7,21137584,14915928,628235,33.645982793063105,1.4171149123272786
40000,error,8,20563140,14118833,629604,32.66043417767359,1.4564334035256314
40000,error,9,19666383,13971688,611590,32.15615526741772,1.4075881883420243
40000,error,10,19795986,14243788,619446,31.957565308356177,1.389797854334816
40000,error,11,21561675,15195204,625415,34.47578807671706,1.4189789752082302
40000,error,12,20461852,14387412,629400,32.510092151255165,1.4222051888136658
40000,error,13,21238580,14789433,627031,33.871658658024884,1.4360645198500848
40000,error,14,20482400,14359305,624644,32.7905174787559,1.426420011274919
40000,error,15,21226985,14979074,630745,33.65382999468882,1.417109295274194
40000,error,16,21162055,14898742,629293,33.62830191977346,1.4203920706862365
40000,error,17,21689664,14970085,630562,34.397353471982136,1.4488671240009658
40000,error,18,22250630,15919444,637727,34.89052525610489,1.3977014523874074
40000,error,19,21140386,14993552,627134,33.70951981554182,1.409965163691699
40000,error,20,20444067,14721439,618001,33.08096103404363,1.3887274878495235
40000,error,21,19683481,13946238,621095,31.691578582986498,1.4113828403043172
40000,error,22,22023678,15599338,622352,35.38781589839834,1.411834143218129
40000,error,23,22390771,15132855,635231,35.24823410696266,1.479613133146389
40000,error,24,21070480,14810394,614150,34.3083611495563,1.4226819354029339
40000,error,25,22782505,15928558,637133,35.75784804742495,1.4302929995295242
40000,error,26,21974267,15342236,633451,34.6897660592532,1.4322727795348735
40000,error,27,20682692,14235948,628103,32.92882218362275,1.4528496451377877
40000,error,28,20841789,14732063,619034,33.66824600910451,1.4147230432017566
40000,error,29,20569279,14483694,628049,32.75107356273157,1.420168017910348
40000,error,30,20288763,14049409,621999,32.618642473701726,1.4441008159133242
40000,error,31,20057306,14053723,614798,32.62422128894369,1.4271880838977686
40000,error,32,20403296,14472778,621960,32.80483632387935,1.4097705361057842
40000,error,33,19834181,13465817,618978,32.043434500095316,1.4729281557888392
40000,error,34,19810658,14023712,620872,31.90779742040227,1.4126543671176361
40000,error,35,20176212,14204994,625788,32.241289382346736,1.4203604732251207
40000,error,36,20418539,14238978,623578,32.744161917194,1.4339890826434314
40000,error,37,20635698,14136855,624116,33.0638823552032,1.4597092493344523
40000,error,38,19413951,13553001,617371,31.446166081659165,1.4324466588617533
40000,error,39,21908210,15418188,624008,35.10886078383611,1.420932861890126
40000,error,40,21980713,15258733,621741,35.353488027973064,1.4405332998486833
40000,error,41,20671071,14712222,619787,33.351895086537795,1.4050271264259062
40000,error,42,19639126,13937775,616710,31.844993595044674,1.409057471511773
40000,error,43,20746194,14692852,621127,33.40088902913575,1.4119923075519987
40000,error,44,19881442,14223735,620155,32.058827228676705,1.3977652142703727
40000,error,45,21539473,15317918,630149,34.18155547338804,1.406161920960799
40000,error,46,20341860,14153159,627210,32.43229540345339,1.4372664081566524
40000,error,47,18269289,13058120,609046,29.99656676178811,1.3990749816972121
40000,error,48,20735051,14406395,626442,33.099713939997635,1.439294910350577
40000,error,49,21748685,15065380,622451,34.940396914777224,1.4436200746346923
40000,error,50,21023044,14489229,625629,33.60305228817718,1.4509429038632766
40000,error,51,20622874,14748547,612547,33.66741490857028,1.3982986934238335
40000,error,52,20766839,14714420,626406,33.15236284454491,1.4113256927558138
40000,error,53,19930810,14070756,624012,31.939786414363827,1.4164704440898557
40000,error,54,20776740,14829437,615766,33.741291334695326,1.4010471199951826
40000,error,55,22322435,15704134,628601,35.51129412775354,1.421436864968167
40000,error,56,19300458,13497109,614653,31.40057560932754,1.4299697809360508
40000,error,57,19420775,13654248,611499,31.759291511515144,1.4223247592983517
40000,error,58,19823026,13712011,624387,31.74798001880244,1.4456687644139141
40000,error,59,20138297,13985067,611154,32.951264329448875,1.4399857362142061
40000,error,60,19125997,13387993,607041,31.506927868134113,1.4285932925121787
40000,error,61,22010929,15194451,629330,34.975178364292184,1.4486162744544044
40000,error,62,20825470,14398509,624286,33.3588611629926,1.4463629532752316
40000,error,63,20332795,14502552,615711,33.023277154379244,1.4020149695032984
40000,error,64,20414328,14377510,617299,33.070405103523576,1.41987924195497
40000,error,65,20987074,14662095,636307,32.98262316774765,1.4313830322337975
40000,error,66,20116040,14087411,624719,32.20014118347609,1.427944424990511
40000,error,67,20666674,14343652,626566,32.98403360539832,1.4408237176975571
40000,error,68,20949633,14798489,624777,33.53137679524054,1.4156602745050526
40000,error,69,19292541,13960668,617324,31.25188879745482,1.3819210513422424
40000,error,70,20379326,14515722,627632,32.470183164656994,1.4039484911601365
40000,error,71,20481028,14238169,629913,32.51405829058933,1.438459397412687
40000,error,72,20887060,14482732,627225,33.300745346566224,1.4422044128138254
40000,error,73,20703075,14301949,622770,33.24353292547811,1.4475701878114655
40000,error,74,22085570,15468943,621106,35.55845540052744,1.427736206669066
40000,error,75,19273949,13441383,617687,31.20342341671429,1.4339260327601706
40000,error,76,20694295,14316826,629725,32.862432013974356,1.4454527141700262
40000,error,77,20745079,14575366,621229,33.39361008581377,1.4232972949015483
40000,error,78,19824222,14354827,611803,32.40294996918943,1.381014344512825
40000,error,79,23329326,16357684,637766,36.57975809309371,1.426199821441715
40000,error,80,19173676,13350140,618889,30.980799464847493,1.436215350550631
40000,error,81,21846517,15407140,629386,34.7108404063643,1.4179475879365022
40000,error,82,22077059,15527682,636196,34.701662695144265,1.421787166944815
40000,error,83,19418383,13772688,609745,31.846727730444695,1.4099196177245865
40000,error,84,19672131,13630878,615133,31.980288815589475,1.4432035119087707
40000,error,85,19819010,13945534,615009,32.22556092675067,1.4211725416896908
40000,error,86,22289344,15671617,628585,35.45955439598463,1.4222746765697503
40000,error,87,20296739,14315174,630486,32.192212039601195,1.4178478724743409
40000,error,88,21399334,14940827,620034,34.51316218142876,1.432272390276656
40000,error,89,20020585,14037649,630491,31.753958422879947,1.4262064110592878
40000,error,90,18484435,13266536,608971,30.353555423821497,1.3933128436842896
40000,error,91,21294242,15364211,619858,34.35341965417886,1.3859639131485502
40000,error,92,21204339,15037066,631149,33.596407504408624,1.4101380548572442
40000,error,93,21441012,15060494,622032,34.4693070452967,1.4236592770462908
40000,error,94,20343057,14366771,619127,32.85764794622105,1.415979763302415
40000,error,95,22403212,15683956,628753,35.63118108382783,1.4284158920109187
40000,error,96,20031610,14126548,613199,32.66738856390829,1.418011675605392
40000,error,97,20471522,14392655,622913,32.86417525400818,1.4223589740739286
40000,error,98,19661326,14043915,621032,31.65911901480117,1.3999889631915317
40000,error,99,20727599,14611674,630822,32.858078824137394,1.4185642931809181
40000,error,100,20546614,14496006,616200,33.344066861408635,1.4173982819819473
50000,error,1,19669625,15293662,668636,29.417538092474828,1.2861291821409417
50000,error,2,20191328,15653636,670211,30.126822746866285,1.289881021891655
50000,error,3,20193985,15682674,677797,29.79355913348687,1.2876621040518983
50000,error,4,21556693,16693687,677329,31.826029890939264,1.2913080855056165
50000,error,5,21033692,16322812,674218,31.197167681669725,1.288607134604013
50000,error,6,22273325,16988395,684469,32.54102815467172,1.311090600377493
50000,error,7,21146914,16347476,678504,31.166970275783193,1.2935889307927413
50000,error,8,20572584,15624420,679403,30.28038439630087,1.3166942516906228
50000,error,9,19675897,15343389,665516,29.564874473340986,1.2823696902946278
50000,error,10,19805408,15544451,670879,29.521579897418164,1.2741143447266166
50000,error,11,21571253,16571479,680400,31.703781599059376,1.301709581866531
50000,error,12,20471386,15671737,683287,29.96015729847048,1.3062614565315893
50000,error,13,21247970,16419712,680654,31.21699130542096,1.2940525388021422
50000,error,14,20491826,15751616,677826,30.231690728889124,1.3009348374160468
50000,error,15,21236503,16473099,679759,31.241223727821183,1.289162591689639
50000,error,16,21171535,16336618,683857,30.959008974098385,1.295955809213388
50000,error,17,21699130,16660076,683098,31.76576420952777,1.3024628459077858
50000,error,18,22260114,17435152,692506,32.14429044658097,1.2767375931107454
50000,error,19,21149842,16493706,680694,31.07099812838074,1.2822977443638197
50000,error,20,20453547,16079408,674139,30.34025178783604,1.2720335848185456
50000,error,21,19693019,15286738,678273,29.03406003187507,1.2882420696946595
50000,error,22,22033172,17198972,675340,32.625302810436224,1.2810749386649387
50000,error,23,22400143,16886271,681782,32.85528658720823,1.3265298774371204
50000,error,24,21079980,16304779,666066,31.648485285242003,1.2928712495888475
50000,error,25,22792003,17566340,689263,33.06720801783934,1.2974816040222379
50000,error,26,21983625,17060830,689632,31.877327328198227,1.2885436992221364
50000,error,27,20692068,15819970,679746,30.44088232957605,1.3079713804767013
50000,error,28,20851321,16179060,672523,31.00462140328286,1.2887844534849366
50000,error,29,20578653,15791278,680501,30.240444907501974,1.3031657729032444
50000,error,30,20298281,15539050,674352,30.100423814269107,1.3062755445152696
50000,error,31,20066774,15451215,666787,30.094728901433292,1.2987181914173092
50000,error,32,20412730,16058918,671509,30.398296969958704,1.2711149032581148
50000,error,33,19843725,14861983,670386,29.600446608371893,1.3352003565069346
50000,error,34,19820190,15375205,673342,29.435546869198713,1.2891008607690109
50000,error,35,20185544,15540703,675427,29.88560421777631,1.2988822963800286
50000,error,36,20427933,15821969,673793,30.317817193114205,1.291111934298443
50000,error,37,20645176,15682768,673322,30.661668562738186,1.3164242434753866
50000,error,38,19423437,14847410,673618,28.83449818739998,1.308203720379514
50000,error,39,21917640,17029403,674964,32.472309634291605,1.287046880034491
50000,error,40,21990171,16688278,679045,32.38396718921427,1.3177016226599294
50000,error,41,20680539,16228084,671356,30.80413223386698,1.2743672635660501
50000,error,42,19648534,15402886,668789,29.37927208731005,1.2756397729620281
50000,error,43,20755756,16230435,671073,30.929207403665472,1.2788169879611977
50000,error,44,19890830,15651322,671844,29.606322301010355,1.2708721985273832
50000,error,45,21548891,16983322,683901,31.508787090529186,1.2688266170776248
50000,error,46,20351328,15689885,677865,30.022685933039764,1.2970986084346698
50000,error,47,18278861,14203069,660328,27.681487079148546,1.2869655846915902
50000,error,48,20744605,15796625,678350,30.580975897398098,1.313230199488815
50000,error,49,21758143,16655915,677527,32.11406039906897,1.3063312943179646
50000,error,50,21032572,15804644,675485,31.136993419542996,1.3307842935279024
50000,error,51,20632318,16209011,665732,30.99192768261102,1.2728918500949873
50000,error,52,20776265,16111278,681485,30.486753193393838,1.289547917924326
50000,error,53,19940284,15379596,682648,29.210199107006833,1.2965414696198783
50000,error,54,20786184,16187211,668925,31.074012781701985,1.2841115124773501
50000,error,55,22331813,17262744,683136,32.69014222643808,1.2936421347614262
50000,error,56,19309950,14793403,662999,29.125157051518933,1.3053081836545655
50000,error,57,19430309,15018709,664254,29.251324041706937,1.2937402941890679
50000,error,58,19832528,15048074,672751,29.479745106287467,1.3179446087253426
50000,error,59,20147707,15330521,663930,30.346131369270857,1.3142219367495729
50000,error,60,19135605,14735566,654303,29.245785209604726,1.2985999316212218
50000,error,61,22020369,16723435,689395,31.941585012946135,1.3167372014182492
50000,error,62,20834898,15882534,673735,30.924470303606018,1.3118119564548076
50000,error,63,20342361,15880103,669511,30.383908554153702,1.2809967920233263
50000,error,64,20423958,15695556,669988,30.484065386245724,1.301257375017489
50000,error,65,20996640,16281952,687186,30.554522356392592,1.2895652806248292
50000,error,66,20125494,15583409,677894,29.688260996556984,1.291469279924566
50000,error,67,20676126,15741865,680121,30.400658118187792,1.3134483112388526
50000,error,68,20959069,16104141,681575,30.750935700399808,1.3014707831979364
50000,error,69,19301987,15273675,670242,28.798533962359866,1.2637421576667043
50000,error,70,20388930,15828289,681055,29.93727378846055,1.2881322801220019
50000,error,71,20490548,15701561,684073,29.95374470268524,1.3050006938800542
50000,error,72,20896544,15903916,678496,30.798330424939866,1.313924444771967
50000,error,73,20712507,15755939,676016,30.639078069158128,1.3145841069834048
50000,error,74,22095100,17151401,671168,32.920371650615046,1.288238785857785
50000,error,75,19283429,14714766,669753,28.79185162291173,1.3104815258360207
50000,error,76,20703747,15769102,682039,30.355664412152386,1.3129312626679692
50000,error,77,20754535,16159848,672940,30.841583202068534,1.2843273649603635
50000,error,78,19833694,15628485,666863,29.74178204518769,1.2690733618773669
50000,error,79,23338584,18050306,693762,33.64062027035208,1.2929744238130922
50000,error,80,19183112,14723276,667706,28.729878120010902,1.3029105750649517
50000,error,81,21855975,16864971,682860,32.0065240312802,1.2959390798833867
50000,error,82,22086557,17205120,689975,32.010662705170475,1.2837200205520218
50000,error,83,19427903,15160337,663167,29.29564197253482,1.2814954575218216
50000,error,84,19681765,14946871,664208,29.631930058054103,1.316781619377059
50000,error,85,19828414,15400828,668408,29.665135665641344,1.2874901271542023
50000,error,86,22298638,17194811,685511,32.52849042539069,1.2968236754681397
50000,error,87,20306233,15842464,682184,29.76650434486883,1.2817597691874194
50000,error,88,21408774,16363639,671462,31.883820677864122,1.3083137558827838
50000,error,89,20029913,15529670,682319,29.35564303500269,1.2897835562507123
50000,error,90,18493919,14473463,664885,27.815214661182008,1.2777812055069335
50000,error,91,21303682,16892360,672086,31.697851167856495,1.2611430256044744
50000,error,92,21213821,16428646,685766,30.93448931559745,1.2912701996257026
50000,error,93,21450428,16518639,677366,31.667411709474642,1.2985590398821598
50000,error,94,20352539,15795436,671301,30.318052557645526,1.2885075790247258
50000,error,95,22412642,17311778,685816,32.68025534545709,1.294647031633608
50000,error,96,20041042,15517556,669863,29.91812057092271,1.2915076317430398
50000,error,97,20481010,15901077,674290,30.374186181020036,1.2880265909032451
50000,error,98,19670886,15463006,671114,29.31079667537855,1.2721256138683514
50000,error,99,20737079,15910958,687045,30.182999657955445,1.303320579439654
50000,error,100,20556086,16075588,663994,30.958240586511323,1.2787144084558524
0,position,1,19622209,2230224,293560,66.84224349366399,8.798313084246246
0,position,2,20143978,2269334,295399,68.19243802450245,8.876603444006038
0,position,3,20146575,2313257,296097,68.04045633694363,8.709181470109028
0,position,4,21509435,2349112,296470,72.5518096266064,9.156411018291166
0,position,5,20986356,2350379,294439,71.27573453244985,8.928924228815863
0,position,6,22226175,2268945,305096,72.84977515273881,9.795819202316496
0,position,7,21099628,2238856,298239,70.74738045661366,9.424289905201585
0,position,8,20525196,2114642,307797,66.68419770173199,9.706227342500528
0,position,9,19628469,2360436,287367,68.3045339235194,8.315611607347117
0,position,10,19758022,2263099,295541,66.85374279710767,8.730515987148596
0,position,11,21523921,2408732,298686,72.06203504683849,8.935789037551707
0,position,12,20424032,2265099,302731,67.46594171062759,9.016838557608299
0,position,13,21200792,2271915,309621,68.47336582466951,9.33168362372712
0,position,14,20444466,2352994,299355,68.2950543668888,8.688702988617905
0,position,15,21189199,2471468,299483,70.75259363636667,8.573527555282933
0,position,16,21124247,2338805,297696,70.95912272922713,9.032068513621272
0,position,17,21651814,2293077,310544,69.72221005718997,9.442253356516158
0,position,18,22212972,2527887,303081,73.29054609163887,8.787169679657358
0,position,19,21102550,2474124,294644,71.62049795685641,8.529301684151644
0,position,20,20406149,2355660,290815,70.1688324192356,8.662603686440319
0,position,21,19645577,2194497,294413,66.72795358900592,8.952200435908548
0,position,22,21986002,2374807,294429,74.67335758366194,9.258016335643276
0,position,23,22353079,2326612,311450,71.77100337132767,9.607566280926944
0,position,24,21032706,2165751,295161,71.2584182869688,9.711507001497402
0,position,25,22744907,2519690,307404,73.99027663921095,9.026867193980213
0,position,26,21936475,2398801,303730,72.22360320021072,9.144766489592092
0,position,27,20644722,2280779,302670,68.20868272375854,9.051609998162908
0,position,28,20804097,2253654,299285,69.51266184406168,9.231273744771824
0,position,29,20531435,2276386,297796,68.94462988085803,9.019311751170497
0,position,30,20250851,2171609,299660,67.57942668357472,9.325274945904166
0,position,31,20019418,2119216,291943,68.57303651740237,9.446615163343425
0,position,32,20365398,2319789,295137,69.00320190284512,8.778987226855547
0,position,33,19796089,2016758,302390,65.46542213697543,9.815797929151639
0,position,34,19772652,2232987,294173,67.21436705612004,8.854799423373267
0,position,35,20138208,2239247,298593,67.44367081612764,8.993294620914977
0,position,36,20380587,2220968,297333,68.54465195588784,9.176443334618059
0,position,37,20597788,2098471,303280,67.91673700870483,9.815617180318432
0,position,38,19375963,2084577,294228,65.85356594205854,9.294913548408143
0,position,39,21870416,2390561,293014,74.63949162838635,9.1486542280243
0,position,40,21942949,2207759,306336,71.63033074793691,9.939014629767108
0,position,41,20633209,2441454,292713,70.48955461492999,8.451197114506355
0,position,42,19601230,2262669,293111,66.87306174111514,8.662879988190937
0,position,43,20708462,2355107,294901,70.22174221179311,8.793002610921711
0,position,44,19843448,2314483,294519,67.37578220759951,8.573598509904803
0,position,45,21501785,2409071,299463,71.80114070853494,8.925343005664839
0,position,46,20303984,2111700,299566,67.77799883831943,9.614994554150684
0,position,47,18231353,2073095,289875,62.893843898232,8.794267990613069
0,position,48,20697243,2244273,296991,69.6897986807681,9.222248362832865
0,position,49,21710801,2296851,301798,71.93818713179014,9.452420291956248
0,position,50,20985294,2056199,308793,67.95909881376845,10.205867233667558
0,position,51,20585014,2224458,295569,69.64537552991011,9.253945905024954
0,position,52,20728915,2353060,299239,69.27210356938768,8.809344003127842
0,position,53,19892870,2259728,299785,66.35712260453325,8.803214369163014
0,position,54,20738954,2359076,292156,70.98589109927573,8.791134325473195
0,position,55,22284775,2371004,309616,71.97552775050384,9.39887701581271
0,position,56,19262478,2146412,294008,65.51684988163588,8.97426868653362
0,position,57,19382785,2145232,295719,65.54460484446383,9.035286160191532
0,position,58,19785144,2044841,297233,66.56442588810798,9.675639328436784
0,position,59,20100329,2079446,302229,66.50695002795894,9.666194265203329
0,position,60,19088099,1959662,293204,65.10176873439653,9.740505760687302
0,position,61,21973229,2356577,303288,72.45004418242726,9.324214315933661
0,position,62,20787574,2250586,297381,69.90215918300093,9.236516178453078
0,position,63,20295075,2389229,292374,69.41477354347514,8.494403424703115
0,position,64,20376548,2190189,293846,69.34430960435058,9.30355690764587
0,position,65,20949310,2383056,303057,69.12663294363766,8.790943225841104
0,position,66,20078146,2165450,304466,65.94544546845954,9.27204322427209
0,position,67,20628902,2155618,301544,68.41091847292601,9.569831946105479
0,position,68,20911867,2268134,291529,71.73168707058304,9.219855176105115
0,position,69,19254555,2259599,292973,65.7212610035737,8.521226553915097
0,position,70,20341432,2334477,293450,69.31822116203783,8.713485718642762
0,position,71,20443140,2259307,303148,67.43616979165292,9.048411747496024
0,position,72,20849284,2327921,298042,69.95418095436213,8.956181932290658
0,position,73,20665227,2218453,299749,68.94177128197258,9.315152045141367
0,position,74,22047882,2276397,295502,74.61161684184879,9.685429211161322
0,position,75,19235905,2113300,297448,64.66980783195719,9.102306818719539
0,position,76,20656465,2235545,300489,68.74283251633172,9.240013061691892
0,position,77,20707217,2383123,294695,70.26660445545394,8.689109626318071
0,position,78,19786212,2333513,288269,68.63801518720362,8.479152248134037
0,position,79,23291758,2559780,300316,77.55749943392959,9.099124924798225
0,position,80,19135690,2087456,296480,64.54293712898003,9.166990825195837
0,position,81,21808713,2380057,298352,73.097257601759,9.16310533739318
0,position,82,22039405,2331706,303628,72.5868661651758,9.452051416430717
0,position,83,19380487,2147375,297284,65.1918266707929,9.025199138483032
0,position,84,19634351,2116328,295674,66.40540257175132,9.277555747502278
0,position,85,19781114,2275059,288707,68.51622579293193,8.694769674105155
0,position,86,22251658,2426443,303187,73.39252012784189,9.170484532296864
0,position,87,20258857,2354883,299465,67.65016612959778,8.602914454773337
0,position,88,21361620,2209373,304558,70.13974349713355,9.668634494944946
0,position,89,19982541,2195188,302632,66.02917404636655,9.102883671011321
0,position,90,18446489,2271833,288476,63.94462277624482,8.119650079913445
0,position,91,21256544,2454227,294701,72.12918856739543,8.661197191620824
0,position,92,21166559,2285261,301673,70.16391589568838,9.262206373801504
0,position,93,21403274,2246359,296977,72.07047683827368,9.527984618665137
0,position,94,20305261,2256053,290096,69.994970630412,9.000347509566486
0,position,95,22365608,2391845,301303,74.22962267219377,9.350776492623895
0,position,96,19993768,2166812,294892,67.8003065529075,9.227273985929559
0,position,97,20433642,2210405,294958,69.27644613809424,9.244297764436833
0,position,98,19623380,2328582,294390,66.65776690784334,8.42718014654412
0,position,99,20689851,2330124,305313,67.76603354590208,8.879291831679344
0,position,100,20508732,2231443,297656,68.90078479855941,9.190793580656104
50,position,1,19622209,2458480,297898,65.86888465179356,7.98143934463571
50,position,2,20143978,2724869,297504,67.7099400344197,7.3926408939292125
50,position,3,20146575,2554937,299307,67.310737804328,7.885350989085054
50,position,4,21509435,2517783,298265,72.11518280723517,8.543005890499698
50,position,5,20986356,3020220,307804,68.18090733063897,6.948618312573256
50,position,6,22226175,2483786,306564,72.50092965905978,8.948506433323965
50,position,7,21099628,2689939,305993,68.95461007277945,7.843905753996652
50,position,8,20525196,2418803,311812,65.82554872807974,8.48568320776847
50,position,9,19628469,2903144,300209,65.38268006622053,6.761107612987851
50,position,10,19758022,2724694,304932,64.79484606404051,7.25146456813132
50,position,11,21523921,2836484,306332,70.26337764255774,7.588239877256491
50,position,12,20424032,2785226,307016,66.52432446517446,7.332989136249625
50,position,13,21200792,2651832,311103,68.14717955146688,7.994771916169652
50,position,14,20444466,2423084,298811,68.41938884445352,8.437374024177453
50,position,15,21189199,2888405,305852,69.27925598001647,7.335951502645924
50,position,16,21124247,2518370,300642,70.26379215146254,8.388063310792298
50,position,17,21651814,2616156,318142,68.05707514254641,8.276193774377369
50,position,18,22212972,2915643,306378,72.50185065507314,7.618550007665547
50,position,19,21102550,2712248,293894,71.80326920590417,7.780464765758883
50,position,20,20406149,2886770,298885,68.27424929320642,7.068851692375908
50,position,21,19645577,2589527,299758,65.53812408676332,7.58655036228624
50,position,22,21986002,2587799,295141,74.49321510735547,8.496023841109762
50,position,23,22353079,2556651,312653,71.4948489219678,8.743109247214422
50,position,24,21032706,2493684,302238,69.58987949893792,8.434391045537446
50,position,25,22744907,3027885,317642,71.60547723537819,7.511813361471787
